AL012018,            ALBERTO,26,,,,,,,,,,,,,,,,,
20180909,600,  , TS, 24.4N,  55.5W,60,988,100,90,50,100,30,20,15,30,0,0,0,0
20180909,1200,  , HU, 24.4N,  56.1W,65,984,100,90,50,100,40,30,20,40,10,0,0,0
20180909,1800,  , HU, 24.4N,  56.7W,70,979,110,100,50,110,40,30,20,40,15,10,10,15
20180910,0,  , HU, 24.5N,  57.3W,80,973,110,100,60,110,40,30,20,40,20,15,10,20
20180910,600,  , HU, 24.7N,  58.4W,90,967,110,110,60,110,40,30,20,40,20,15,10,20
20180910,1200,  , HU, 24.9N,  59.5W,105,954,120,110,70,120,50,40,30,50,25,20,15,25
20180910,1800,  , HU, 25.2N,  60.6W,120,940,120,120,80,120,60,50,40,60,30,25,20,30
20180911,0,  , HU, 25.6N,  61.8W,115,944,130,130,90,130,60,60,50,60,35,30,25,35
20180911,600,  , HU, 26.0N,  63.2W,115,950,130,130,90,140,60,60,50,60,35,30,25,35
20180911,1200,  , HU, 26.5N,  64.7W,125,947,140,130,90,120,70,60,50,70,40,35,35,40
20180911,1800,  , HU, 27.2N,  66.4W,130,937,150,130,100,140,80,60,50,70,50,40,40,45
20180912,0,  , HU, 27.9N,  68.1W,120,943,150,130,100,140,80,60,50,70,50,45,40,45
20180912,600,  , HU, 28.7N,  69.5W,115,945,150,140,110,140,80,65,60,70,60,50,40,50
20180912,1200,  , HU, 29.4N,  70.7W,115,945,150,140,110,130,90,80,60,70,60,60,40,50
20180912,1800,  , HU, 30.4N,  71.9W,110,949,170,140,110,140,90,80,60,70,60,60,40,50
20180913,0,  , HU, 31.5N,  73.2W,105,955,170,140,110,140,110,80,70,80,70,60,50,60
20180913,600,  , HU, 32.4N,  74.2W,100,955,170,150,110,140,100,90,70,80,70,60,50,60
20180913,1200,  , HU, 33.1N,  75.1W,95,954,170,150,120,140,100,90,80,80,70,60,50,60
20180913,1800,  , HU, 33.6N,  76.0W,90,953,170,150,120,140,100,90,80,80,70,60,50,60
20180914,0,  , HU, 34.0N,  76.5W,90,952,170,150,130,100,100,80,80,70,70,60,50,50
20180914,600,  , HU, 34.2N,  77.2W,85,952,170,150,130,100,100,80,80,70,70,60,60,50
20180914,1115, L, HU, 34.2N,  77.8W,80,956,170,150,140,90,100,80,80,60,70,60,60,40
20180914,1200,  , HU, 34.1N,  77.9W,80,957,170,150,140,80,100,80,80,40,60,60,60,20
20180914,1800,  , HU, 34.0N,  78.4W,65,969,150,130,120,70,90,70,60,30,0,30,30,0
20180915,0,  , TS, 33.9N,  78.8W,60,978,150,150,100,60,70,70,50,30,0,0,0,0
20180915,600,  , TS, 33.7N,  79.3W,55,986,150,150,90,50,70,70,0,0,0,0,0,0
20180915,1200,  , TS, 33.6N,  79.5W,55,992,150,130,80,40,60,100,0,0,0,0,0,0
20180915,1800,  , TS, 33.6N,  79.8W,50,997,140,130,0,0,0,110,0,0,0,0,0,0
20180916,0,  , TS, 33.6N,  80.2W,45,998,130,130,0,0,0,0,0,0,0,0,0,0
20180916,600,  , TS, 33.6N,  80.8W,40,999,130,130,0,0,0,0,0,0,0,0,0,0
20180916,1200,  , TS, 33.6N,  81.5W,35,1002,0,140,0,0,0,0,0,0,0,0,0,0
20180916,1800,  , TD, 34.1N,  82.1W,30,1006,0,0,0,0,0,0,0,0,0,0,0,0
20180917,0,  , TD, 35.0N,  82.2W,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
20180917,600,  , TD, 36.4N,  82.6W,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
20180917,1200,  , EX, 38.7N,  82.0W,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
20180917,1800,  , EX, 38.8N,  82.0W,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
20180918,0,  , EX, 39.5N,  80.5W,25,1008,0,0,0,0,0,0,0,0,0,0,0,0
20180918,600,  , EX, 41.3N,  76.8W,25,1007,0,0,0,0,0,0,0,0,0,0,0,0
20180918,1200,  , EX, 42.2N,  73.3W,25,1006,0,0,0,0,0,0,0,0,0,0,0,0
AL072018,             GORDON,25,,,,,,,,,,,,,,,,,
20180902,1800,  , DB, 22.4N,  77.0W,25,1012,0,0,0,0,0,0,0,0,0,0,0,0
20180903,0,  , DB, 23.3N,  78.2W,25,1011,0,0,0,0,0,0,0,0,0,0,0,0
20180903,600,  , TD, 24.2N,  79.4W,30,1009,0,0,0,0,0,0,0,0,0,0,0,0
20180903,900, R, TS, 24.6N,  80.0W,35,1008,40,40,0,0,0,0,0,0,0,0,0,0
20180903,1115, L, TS, 25.0N,  80.5W,45,1006,40,40,0,0,0,0,0,0,0,0,0,0
